narration_id,url,content
campaign_guides.legacy_of_the_ancestors.81_oura_vos_traveler_loa.81_6_loa.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/oura_vos_traveler/81_6,"""I'm surprised you hadn't heard,"" Oura chuckles. ""You're a part of Silaro's expedition, right? Well, my daughter Quisi and my husband Harlan have joined it too!"" 
You ask her why she didn't join her family, and she sighs. ""Honestly? I would have, but I can't stand caves. I once went into the arcology's atrium and my skin got all clammy and I felt like I was choking. No, open sky is what I need, thank you!
""However, as long as Quisi and Harlan are down below, I'm going to take some time to try something I've been thinking about doing for a long time."" You ask her what that is, and her eyes gleam. ""Oh, I'm going to try to free climb the Plummet!"" 
Your face must have shown some surprise, because she holds up her hand and laughs. ""Oh, don't worry. I don't want to slip and fall to my death, so I asked Dace to spot me using her shaper ability to manipulate the air. Actually … if you end up in Spire and you see Dace, can you tell her to hurry up? I don't want to spend days camping out there waiting for her."" 
She thinks for a moment, then looks at you with suddenly serious eyes. ""Oh, and when you're down in the arcology, can you keep an eye out for Quisi and Harlan? I swear my daughter grows more and more like him each day. There's always a chance one of them is going to get the other in trouble."" "
campaign_guides.legacy_of_the_ancestors.81_oura_vos_traveler_loa.81_7_loa.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/oura_vos_traveler/81_7,"Oura barks out in pain and staggers against a nearby tree. Although she denies it, you can tell the injury is bad. You go to her side and pull out your medical kit. This is going to take a while."
campaign_guides.legacy_of_the_ancestors.83_ren_kobo_merchant_loa.83_1_loa.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/ren_kobo_merchant/83_1,"Even from a great distance, the figure of the venerable trader Ren Kobo, is unmistakable. He sees you and tips his hat in your direction. As you approach, he smiles warmly and speaks with the unmistakable, confident drawl of the Messipian seafolk. ""Greetings!"" he says. ""A fine day for a swap meet, don't you agree? I'm on my way to the market now. You should join me! The journey is always more pleasurable when shared with a friend. Don't you agree?""
He gestures toward his hoversled, which appears to be even more packed with goods than usual. ""Of course, we can always do a spot of trading along the way."" "
campaign_guides.legacy_of_the_ancestors.83_ren_kobo_merchant_loa.83_2_loa.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/ren_kobo_merchant/83_2,"The man's familiar, broad face has been weathered by years of strong wind, and his eyes are surrounded by a forest of wrinkles from a lifetime of squinting into the sun. He pulls his hand out of the pocket of his long coat and thrusts it forward. 
He speaks with the drawl of the Messipian seafolk. ""Always good to see a Ranger,"" he says. ""Perhaps you'd like to make a trade? If not, we can simply share the road; I see we're traveling in the same direction."""
campaign_guides.legacy_of_the_ancestors.83_ren_kobo_merchant_loa.83_3_loa.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/ren_kobo_merchant/83_3,"The man's familiar, broad face has been weathered by years of strong wind, and his eyes are surrounded by a forest of wrinkles from a lifetime of squinting into the sun. He pulls his hand out of the pocket of his long coat and thrusts it forward. 
He speaks with the drawl of the Messipian seafolk. ""Always good to see a Ranger,"" he says. ""Perhaps you'd like to make a trade?"""
campaign_guides.legacy_of_the_ancestors.83_ren_kobo_merchant_loa.83_3_loa.narration_2,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/ren_kobo_merchant/83_3,"His smile broadens. ""Also, perhaps I can interest you in attending the swap meet at my market? People are coming from all over the Valley to trade items of great significance. I'm sure you'd find it incredibly beneficial—both spiritually and commercially! I'm on my way to the market now. You should join me! The journey is always more pleasurable when shared with a friend. Don't you agree?"""
campaign_guides.legacy_of_the_ancestors.83_ren_kobo_merchant_loa.83_4_loa.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/ren_kobo_merchant/83_4,"""Excellent. Let's trade!"" Ren Kobo claps his hands and rubs them together. He goes to his hoversled and starts pulling out items. ""Now, let's see if I can find something to tickle your fancy."""
campaign_guides.legacy_of_the_ancestors.83_ren_kobo_merchant_loa.83_5_loa.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/ren_kobo_merchant/83_5,"Although he insists he's fine, you can tell the old Messipian is in trouble. You'll have to stay here for the remainder of the day so you can take the time to treat him properly."
campaign_guides.legacy_of_the_ancestors.85_calypsa_ranger_mentor_loa.85_1_loa.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/calypsa_ranger_mentor/85_1,"As you come up the trail, you see your mentor and trainer in the Rangers, Calypsa, sharpening a carbonforged machete on a whetstone. She looks up and gives you a friendly wave. "
campaign_guides.legacy_of_the_ancestors.85_calypsa_ranger_mentor_loa.85_2_loa.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/calypsa_ranger_mentor/85_2,"As you come up the trail, you see your mentor and trainer in the Rangers, Calypsa, cleaning her carbonforged machete in a rushing stream running down the rocks. You recognize the weapon as one that Calypsa has been using to hunt down reclaimers alongside you and the rest of the Rangers. The last two cycles have seen some dangerous hunts, but the veteran Ranger doesn't seem any worse for wear as she sees you and waves hello."
campaign_guides.legacy_of_the_ancestors.85_calypsa_ranger_mentor_loa.85_3_loa.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/calypsa_ranger_mentor/85_3,"Slowly, cautiously, you approach the lone reclaimer. However, as it backs away, its movements feel more … lethargic than those of the reclaimers you faced two months ago. As you surround the reclaimer and cut off its escape routes, you wonder what's different about this one. 
Calypsa approaches, machete out and a somber frown on her face. She looks over at you. ""One more …"" she says. ""One more, then we'll be able to leave this invasion in the past where it belongs."" She sets her hand on your shoulder. ""You've done good work. Why don't you let me finish this chapter?""  "
campaign_guides.legacy_of_the_ancestors.85_calypsa_ranger_mentor_loa.85_4_loa.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/calypsa_ranger_mentor/85_4,"As you stop for water, Calypsa pats the scabbard of her machete, as if to reassure herself of its presence. 
""We still have some distance to travel to find the last reclaimer,"" she says. ""Are you still up for this hunt?"" "
campaign_guides.legacy_of_the_ancestors.85_calypsa_ranger_mentor_loa.85_5_loa.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/calypsa_ranger_mentor/85_5,"Calypsa smiles at you. ""Actually, I think I have some good news. That reclaimer we hunted may have actually been the last one in the Valley! I've been keeping to my searches and checking with the various villages, but nobody has seen one, or even any tracks, for weeks!"" She clasps your hand. ""I'm glad we can finally put that chapter of the Valley's history behind us."" "
campaign_guides.legacy_of_the_ancestors.85_calypsa_ranger_mentor_loa.85_6_loa.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/calypsa_ranger_mentor/85_6,"Calypsa looks thoughtful. ""Well, some good news at least. It seems the reclaimers are getting rarer and rarer. Not what I would have expected when I started hunting them, to be honest. Given how quickly they spawned two months ago, I was worried this would be a fool's errand. But now I can go several days without receiving reports of any or uncovering any new tracks."" 
She shrugs. ""Perhaps this is their life cycle, like a locust swarm: over as quickly as it comes. But in any case, I have been on the trail of one for most of today. I think I'm getting closer, but I could use some help with the tracking; the trail is starting to get fainter. Care to lend a hand?"""
campaign_guides.legacy_of_the_ancestors.85_calypsa_ranger_mentor_loa.85_7_loa.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/calypsa_ranger_mentor/85_7,"Calypsa gasps and drops down on one knee. As you move over to her, she looks up. ""I'll admit it,"" she says. ""I'm hurt."" She winces as you take out some medical supplies and get to work treating her injuries."
campaign_guides.legacy_of_the_ancestors.86_the_fundamentalist_loa.86_1_loa.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/the_fundamentalist/86_1,"You hear a quiet, tuneless humming from around a switchback on the trail. You step back from the main path, and soon you see the distinctive figure of Tykor Hum, the so-called ""Fundamentalist"" of the Valley. He pauses often to study plants growing along the trail, and occasionally he flicks his hand across a flower, gathers a dusting of pollen, then reaches back to rub one of the flowers peeking from his pack. 
When Tykor straightens up, stretching and cracking his back, he catches sight of you. He tips his broad-brimmed hat in greeting. "
campaign_guides.legacy_of_the_ancestors.86_the_fundamentalist_loa.86_2_loa.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/the_fundamentalist/86_2,"Tykor strokes his chin and hums to himself. ""Yes, the reclaimers. A good example of why meddling with nature is a bad idea, isn't it? This expedition down into the old arcology is just another example.""
Tykor paces back and forth, warming up to his topic. ""As long as we insist on clinging to the relics of ancestors, we're never going to be able to live harmoniously with our surroundings. Those relics are always going to conjure forces like the reclaimers, tempting us to invent new technological solutions to solve the problem.""
He shrugs. ""Maybe next time something like the reclaimers shows up, we'll embrace the opportunity to break away from that cycle. This expedition into the arcology is just a fool's errand. The Estians were wiped out for a reason, and I can't think of any good that's going to come from disturbing their bones.""
Tykor stops, breathing deeply. Then he looks at you as he gets himself under control. ""If you plan on going down there, I sincerely hope that you'll be careful, lest you tempt a similar fate for us. Trust in nature. Trust your instincts. Be well."" "
campaign_guides.legacy_of_the_ancestors.86_the_fundamentalist_loa.86_2_loa.narration_2,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/the_fundamentalist/86_2,"As you chat with Tykor, you notice that he seems hesitant about something. It almost seems like he's nervous, or even feeling … guilty? 
Tykor hems and haws for a bit, then looks at you. ""The truth is … a little while back, I found a little mole. He was injured, and even though it was against my better judgment, well, I just couldn't help nursing him back to health. I even gave him a name: Gus."" 
He sighs. ""It goes against everything I believe in to take an animal from its natural fate and care for it, but Gus was just so friendly and cute. And now …"" he reaches into his pack and pulls out a small cage. Inside, a plump and obviously happy mole chirps and snuffles when he sees you. 
You see Gus's adorable face reflected in the glass of Tykor's goggles. ""I can't return him to the wild now. That would just compound the mistake I made. Also, he seems to enjoy the companionship of people. Maybe … maybe you could take him instead? I think he'd like the company."" "
campaign_guides.legacy_of_the_ancestors.86_the_fundamentalist_loa.86_3_loa.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/the_fundamentalist/86_3,"The Fundamentalist collapses silently from his injuries. When you get to him, he's seems barely conscious. ""Is it my time?"" he whispers. ""Do I go now to join the ancestors?"" His eyes close. Despite his words, you see his injuries are treatable, though it will take some time."
campaign_guides.legacy_of_the_ancestors.88_the_tenebrae_loa.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/the_tenebrae,"As you walk the path, you suddenly feel a tingling chill run over your skin, as if thousands of tiny spiders were delicately plucking at the hairs of your body. 
It is then that you realize you've been surrounded by looming, shadowy shapes. The bulbous tenebrae hang in the air, their drapery of tendrils waving slowly, caught in some invisible current. You jump back as one emerges from thin air right in front of you, as if it drifted out from behind a curtain. The tendrils move toward your face … only to fade again to nothing before they touch. 
You watch them drift and sway, seemingly phasing in and out of existence, sometimes near, sometimes far. You wonder at their nature. Are they truly creations of the ancestors, or something else entirely?"
campaign_guides.legacy_of_the_ancestors.89_umbra_loa.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/umbra,"A dark shadow flashes over your head, and you duck as the shadow banks around and heads back toward you. You raise your hand to shield your gaze and stare up, quickly spotting the terrifying form of the massive raptor, her body as big as a stilt-horse and her massive beak open in a terrifying screech."
campaign_guides.legacy_of_the_ancestors.100_the_chimney.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/the_chimney,"You find your way through small, quiet passageways until they open into a walkway running to a towering spiral stairway that hangs in the middle of a wide vertical shaft. The previously dark chamber now glows with a soft light from deep at the bottom. Silaro's team has set up its equipment and bustles around on the floor of the Chimney, analyzing maps and preparing members of the expedition to head into the ruin."
campaign_guides.legacy_of_the_ancestors.101_severed_artery.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/severed_artery,"You come to an excavated chamber. In one direction, it recedes into complete darkness; in the other, it ends abruptly. Judging by the tumbled boulders and the state of the Estian transit line, there was a cave-in here long ago, causing the line to twist and rip like the green branches of a sapling."
campaign_guides.legacy_of_the_ancestors.102_branching_artery.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/branching_artery,"You find yourself at the edge of a wide opening that plunges deep into the earth. You're unable to make out the bottom of the shaft, but rising from below you see a diffuse blue-green glow like a luminous mist. You note a slight, coppery tang in the air as though a smoldering cauldron of molten metal lies beyond the mist.
Before you, a massive carbonforged structure hangs above the opening. Dim lights pulse along its length, and you can hear a nearly subsonic hum of energy beneath the heavy blanket of silence."
campaign_guides.legacy_of_the_ancestors.102_branching_artery.102_1.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/branching_artery/102_1,"""Well, well!"" You hear Kal calling from behind you. ""You're pretty quick on your feet, even in the dark!""
He sits down on a nearby rock and takes a quick swig from his infusion canteen. He smiles, teeth flashing in the gloom. ""You won fair and square, even if I was only a few steps behind you!"" He reaches into his pack and hands you a compact parcel marked with the Orlin sigil. ""A gift to commemorate your victory,"" he says. ""When I beat you next time, I don't want you complaining that you were too tired to race!"""
campaign_guides.legacy_of_the_ancestors.102_branching_artery.102_2.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/branching_artery/102_2,"You sit down on a rock and wait, your heartbeat thumping so loud in your ears you're a bit surprised you don't hear it echoing from the nearby walls. After a few minutes, your heartbeat slows, and the sweat begins drying on your skin. Then you hear footsteps, and a minute later, Kal Iver jogs into view. When he sees you, his eyes widen in surprise, then he shakes his head ruefully. 
""I'll be planted! You beat me again!"" he says, shaking his head. ""Whenever you're ready for a rematch, you know where to find me."" Kal gives you a playful salute, and continues on his way. "
campaign_guides.legacy_of_the_ancestors.103_terminal_artery.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/terminal_artery,"The arterial system ends here in a large cavern. Where the suspended track terminates, you see a towering structure. What purpose it served you cannot tell, but judging by the many stairs and interior chambers, it must have been a place of great activity in the ancient past. Here marks the breadth of the Estian subterranean expansion. You wonder, why did they choose to end here? Are there other, narrower passages leading farther East, beneath the mountains beyond?"
campaign_guides.legacy_of_the_ancestors.104_mycelial_conclave.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/mycelial_conclave,"The cavern before you is overgrown with mushrooms of all shapes and sizes, from delicate frilled growths creeping along the floor to towering specimens as tall as cedars. Many glow with a vibrant luminescence, displaying a kaleidoscope of color. The smell of decay fills your nostrils, and drifting clouds of spores hang lazily in the air. 
Although the room is cloaked in silence, you can sense a presence here. It's as though the mushrooms themselves were watching you—a fungal quorum wordlessly discussing what, if anything, should be done with you."
campaign_guides.legacy_of_the_ancestors.104_mycelial_conclave.narration_2,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/mycelial_conclave,"Beneath a mushroom the size of your childhood home, you spot the glow of a lambance rig. You draw closer and find that it's Sirisana Mir, the Ranger from the Biological Outpost south of Branch. You haven't seen her since the business with the reclaimers! 
You see that she's hunched over a cloth that, when you get closer, you discover is covered with what appear to be small clumps of dirt. She methodically picks at them. 
Sirisana looks up from her work. ""Oh, hello!"" she says. ""So good to see someone else this deep! What a tremendous opportunity this expedition is turning out to be, isn't it? I haven't seen so much unrecognizable animal feces in decades! Just look at it!"" She puts her hands on her hips, looks down at her handiwork, and smiles broadly.
""You know,"" she says. ""It's fortunate that you came along when you did. I'm so very busy, and since my apprentice Tiella remained on the surface, I simply haven't had the time to do all the research down here that needs doing,"" she says. ""My fellow Ranger, I bestow upon you the honor of gathering spore samples from the multitude of mushrooms down here and testing their effects on some of the local flora and fauna. There's no telling what we might discover regarding their properties and uses!"" 
Without waiting for your agreement, Sirisana thrusts a curious device into your hand. You inspect it, noting a narrow vacuum tube connected to a rotating drum housing six individual glass vials. 
""Just point this device at the bio-sample and pull the lever,"" Sirisana explains. ""The sample is drawn into the vial, and once inhaled by the collector, it creates a seal around the vial. Then, just insert the vial into the applicator and squeeze to release the spores. It couldn't be simpler!"""
campaign_guides.legacy_of_the_ancestors.105_arboretum_of_memory.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/arboretum_of_memory,"The rounded chambers of the Arboretum of Memory are not the largest or the most awe-inspiring spaces you've found within the arcology. However, something about the solemnity of the groves hushes your voices and leads you to walk quietly between the towering giants. 
The trees of the copse are each multi-trunked giants, growing out of a joined root structure and reaching close to the curved and gently glowing ceilings many meters above you. Here they merge again into a thicket of leafy branches. Otherwise, the trunks are smooth save for the curves of the wood and faint ridges of the outer bark. 
You head deeper into the chambers, and soon you start to find live trees outnumbered by dead ones whose upper branches have been pruned back to stumps like monstrous fig trees. You look closer, and are surprised to find that the trees aren't dead, they're actually petrified! Some mystery of the Estians has turned the towering trunks to stone, a process that should have taken ages to complete. 
You study the ancient Estian text carved into the walls of the chambers and using the translations Silaro taught you, you realize with a start that this is an Estian data storage facility! Somehow, the Estians stored yottabytes of information into the structure of each tree, then when the trees were fully grown, induced petrification to preserve the information forever. You look at the massive copse of petrified and living trees around you and wonder just how many secrets this place holds. "
campaign_guides.legacy_of_the_ancestors.105_arboretum_of_memory.105_1.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/arboretum_of_memory/105_1,"You study the petrified giants, trying to figure out how to read information from their stone hearts. This is probably the best place to find useful information regarding the founding of the arcology, and hopefully the trees will tell you more about the creation of its heart. What was (and is) its purpose? Why did the Estians create it? You just hope the information lies hidden within the ancient trees."
campaign_guides.legacy_of_the_ancestors.106_the_verdant_sphere.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/the_verdant_sphere,"Thanks to the wide hole in the ceiling, little in this place has remained untouched by centuries of rain and runoff. All is stained and weathered, and has long ago fallen apart. You find several species of plant growing here that you recognize from the surface, and a few that you don't. Here also grow the large carnivorous plants that move with an intelligence that belies their appearance.
It is only upon entering the sphere itself that you are able to venture a guess as to the former function of this place. Wondrous machines lie about a vast open arena in various states of disrepair, and you imagine that this is where the Estians engineered their biomelds like the spindlescuttlers, hydraworms, and countless others."
campaign_guides.legacy_of_the_ancestors.106_the_verdant_sphere.106_1.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/the_verdant_sphere/106_1,"You are about to be on your way when something on the other side of the chamber catches your eye: a narrow, overgrown hallway leading deeper into the facility. Your interest piqued, you make your way to it and head inside.
Within, you find the interior space is largely dominated by a twisted knot of thick vines. Pushing aside as many as you can, you find they've grown around an enclosure made entirely from a smooth, jade-green compound in the shape of a ribcage. With a shock, you realize this looks exactly like the enclosure for the arcology's heart­—but in miniature. Could this be some kind of prototype? If so, it might provide valuable insight into how to treat the actual heart. To find out, you'll need to clear away a lot more of these vines."
campaign_guides.legacy_of_the_ancestors.107_the_cage.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/the_cage,A massive chamber of curving machinery rumbles and hums as you step into the Cage. A steady thumping echoes through the chamber and vibrates in your chest.
campaign_guides.legacy_of_the_ancestors.107_the_cage.107_1.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/the_cage/107_1,"At the far end of the chamber, the heart beats—powerfully enough to rattle your diaphragm even from hundreds of meters away. 
As you watch, it judders, and you hear the almost subsonic booming rhythm pause for a long moment. Then, with a rattle, it begins again, and you feel the whole arcology shake in response. To fix the heart's arrhythmia, you'll need to be as prepared as possible, for deep down you know that you will get only one chance. "
campaign_guides.legacy_of_the_ancestors.107_the_cage.107_1.narration_2,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/the_cage/107_1,"You shake your head. There has to be a solution to this problem. The Estians grew the heart; they had to have created means to heal or repair it should something go wrong. You think if you find where the Estians developed the heart, you may also find answers. Alternatively, if you can gain access to their records, that may help as well."
campaign_guides.legacy_of_the_ancestors.107_the_cage.107_1.narration_3,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/the_cage/107_1,You square your shoulders. There's no more time for research and planning. It is time to deal with the heart once and for all.
campaign_guides.legacy_of_the_ancestors.107_the_cage.107_1.narration_4,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/the_cage/107_1,"You know you need more time, and some rest, before you confront the heart. Withdrawing from the Cage, you find a structurally sound side tunnel and set up camp."
campaign_guides.legacy_of_the_ancestors.107_the_cage.107_2.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/the_cage/107_2,"You wish there was another solution; but you have not been able to find one. That leaves only one choice. As unfortunate as it is to destroy such a creation, the heart must be stopped if the Valley is to survive. "
campaign_guides.legacy_of_the_ancestors.107_the_cage.107_2.narration_2,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/the_cage/107_2#1072a,"Your research has been long and grueling, but in the end, extremely worthwhile. You've come to understand that the last millennia have inflicted severe emotional and physical trauma on the heart. Thanks to Nal's spiritual guidance, and your journey to speak with the Estians, you now understand that the heart's spirit has been choked and withered by the events that led to the death of the Estian civilization. At the same time, its form has suffered from thousands of years of wear and tear without any maintenance or healing. Only if you can treat both issues do you think you can save the Valley: by shocking the heart to stabilize its arrhythmic beating while confronting the negative emotions that have festered within. "
campaign_guides.legacy_of_the_ancestors.107_the_cage.107_2.narration_3,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/the_cage/107_2#1072b,"Your studies of the Estians' records have been worthwhile. Thanks to Nal's spiritual guidance, and your journey to speak with the Estians, you now understand that the heart has suffered severe emotional trauma over the past millennia. The death of the Estians has left a festering emotional wound, and you will have to help the heart confront that wound in order to heal it. 
As you step into the Cage, you see the heart shudder. Flashing red lights blink around the chamber. The arrythmia is getting worse! You'll have to hurry.  "
campaign_guides.legacy_of_the_ancestors.107_the_cage.107_2.narration_4,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/the_cage/107_2#1072c,"Your research into the heart's development and creation has proven most worthwhile. As you suspected, a millennia of deferred maintenance and caretaking has left the heart in rough shape. Specifically, it seems the heart would not be able to hold a regular beat forever, and so would need to be re-calibrated every so often. 
It's no small task, but you think that if you deliver to it a powerful enough electric shock, you can stabilize the heart and bring it back into rhythm, thereby saving the arcology and the Valley above.   "
campaign_guides.legacy_of_the_ancestors.108_drenching_chamber.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/drenching_chamber,"The first thing you hear as you enter the chamber is the constant plip and plop of water droplets falling into the still water that pools around your ankles and gurgles into cracks in the floor and passages along the chamber walls. Every so often, the relative quiet is interrupted by a surge of water pouring in from the large circular hatches in the ceiling. Based on your internal compass, you're willing to bet that this chamber lies not but a few meters beneath the bottom of the Silverfin River."
campaign_guides.legacy_of_the_ancestors.108_drenching_chamber.108_1.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/drenching_chamber/108_1,"The first thing you're struck by when you enter the chamber is the surprising presence of tangled branches, clumped vegetation, and other detritus deposited here from the surface. Judging by the high water mark and streaks of mud on the walls, the water here was at least three meters deep not long ago.
You surmise that the Silverfin, swollen as it was by Aell's flood, must have drained at least in part through the series of circular hatches in the ceiling of this chamber. Even though several of them are now choked with leaves, clumps of dirt, and uprooted trees, streams of water continue to flow lazily into the chamber from above. 
It's then that you notice, tangled in the debris, the moldering corpses of several reclaimers being picked apart by small, eyeless, white-shelled crabs. Drawn by a morbid curiosity, you move closer, fascinated by the tiny, subterranean crustations. You've heard tell of such beings from the Messipian, Ren Kobo, but have never seen one for yourself. Suddenly, you hear splashes and the sound of breaking branches behind you. You spin around to see a pair of reclaimers clambering over the tangled mass toward you! "
campaign_guides.legacy_of_the_ancestors.109_oasis_of_sunlight.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/oasis_of_sunlight,"In the maze of broken stone west of the Fractured Wall lies a wide, overgrown sinkhole. From it, one can access the ancient tunnel network of the Estian Arcology in the form of yawning caves that lead far beneath the surface. You stand at the conjunction of two such passageways. A subterranean breeze stirs your cloak, urging you to explore the arcology's depths."
campaign_guides.legacy_of_the_ancestors.109_oasis_of_sunlight.109_1.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/oasis_of_sunlight/109_1,"Somewhat disoriented from your journey underground, you're unsure of where in the Valley this massive sinkhole is located, but it must be well guarded by the surrounding wilderness and inaccessible to any but the most intrepid and reclusive of explorers. Wherever you are, you welcome the sight of clouds overhead and breathe deeply, the fresh air a tonic to your lungs. As you marvel at the exposed earthen walls, shot through with intricate root systems entangled with Estian ruins, you discover a series of climber's pitons wedged into a narrow fissure, describing a path up to the surface. Judging by the cleanliness of the pitons and the marks on the wall, you determine that someone must have climbed down here fairly recently."
campaign_guides.legacy_of_the_ancestors.110_desert_of_endless_night.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/desert_of_endless_night,"For a moment, you think you've taken a wrong turn and left the arcology entirely. Ahead of you is an endless expanse of sand, sculpted by a faint breeze that causes your cloaks to flutter slightly. And above you …
Above stretches the night sky, pitch black except for thousands of glimmering stars. 
As you study your surroundings carefully, you realize you are still deep beneath the earth, in a truly enormous cavern. The ""stars"" are clusters of tiny, bioluminescent fungi that grow along the ceiling, and upon the stalactite columns that stretch towards it from the dunes. Air must flow in from some distant passage, providing the finishing touches for the illusion as it gently scatters the fine grains of sand into ever-changing dunes. "
campaign_guides.legacy_of_the_ancestors.110_desert_of_endless_night.narration_2,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/desert_of_endless_night,"In the shadowed spaces beneath a rocky outcropping, you notice stones arranged in a circle. Closer inspection reveals a firepit and a space where the sand has been cleared for a bedroll or sleeping bag. Someone was staying here for a time, although the ashes in the fire are cold and covered with a fine dusting of sand. Given how desolate this place is, you suspect the person left to seek greenery and water deeper underground. In any case, there's not enough here to provide Silaro with information."
campaign_guides.legacy_of_the_ancestors.111_cerulean_curtain.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/cerulean_curtain,"A pounding roar echoes in your ears for hours before you carefully clamber through one last mud-slicked tunnel and emerge in the misty haze of the hemispherical chamber. 
Now you see the source of the deafening thunder. The far side of the chamber is a crashing wall of water, which the sun illuminates into a curtain of flickering blue-white light. With a start, you realize what you're seeing. This is the base of Tumbledown Falls, viewed from behind. Nobody knew that just behind the roaring cataract was an entrance into the depths of the arcology."
campaign_guides.legacy_of_the_ancestors.111_cerulean_curtain.111_1.narration_1,https://thelivingvalley.earthbornegames.com/docs/campaign_guides/legacy_of_the_ancestors/cerulean_curtain/111_1,"Your boots splash and slip across the muddy cavern floor as you walk quickly towards the thundering blue curtain of water. Even as you clutch the seed protectively in your arms, a small part of you wonders why it has brought you here. Then you're standing just behind the cascade, buffeted by gusts of cold, spray-soaked wind, and you feel the impulses flowing through you change. Instead of protecting it, the seed now wants you to … throw it away? 
You feel a sudden compulsion to hurl the seed from you. You struggle against it for a moment, then give up and throw the seed into the crashing water where instantly it is swept away towards the deep jungles of the Verdessa. As the seed's influence leaves your mind, you're surprised to feel a wave of gratitude sweep over you. You think that perhaps you've gained something in your time with this strange plant. "
